,Company,Model,Body Type,Trim Level,Engine Name,Engine Fuel Type,Engine Transmission,Engine Power,Engine Efficiency,Engine Emission,Price 
4535,Volkswagen,Golf,5 door Hatchback,Style,2.0 TDI 150 DSG,Diesel,Automatic,150 bhp,62.8 mpg,103 g/km,31970
4536,Volkswagen,Golf,5 door Hatchback,R-Line,1.5 TSI,Petrol,Manual,130 bhp,51.4 mpg,117 g/km,28860
4537,Volkswagen,Golf,5 door Hatchback,R-Line,1.5 TSI 150,Petrol,Manual,150 bhp,49.6 mpg,119 g/km,29470
4538,Volkswagen,Golf,5 door Hatchback,R-Line,1.5 eTSI 150 DSG,Petrol,Automatic,150 bhp,49.6 mpg,109 g/km,31400
4539,Volkswagen,Golf,5 door Hatchback,R-Line,2.0 TDI 150 DSG,Diesel,Automatic,150 bhp,62.8 mpg,103 g/km,32615
4540,Volkswagen,Golf,5 door Hatchback,GTD,2.0 TDI 200 DSG,Diesel,Automatic,200 bhp,54.3 mpg,,35945
4541,Volkswagen,Golf,5 door Hatchback,GTI,2.0 TSI DSG,Petrol,Automatic,245 bhp,38.7 mpg,149 g/km,38290
4542,Volkswagen,Golf,5 door Hatchback,GTE,1.4 TSI DSG,Petrol/PlugIn Elec Hybrid,Automatic,245 bhp,N/A,34 g/km,39360
4543,Volkswagen,Golf,5 door Hatchback,R,2.0 TSI 320 4Motion DSG,Petrol,Automatic,320 bhp,36.7 mpg,161 g/km,42800
4544,Volkswagen,Golf,5 door Hatchback,R 20 years,2.0 TSI 333 4Motion DSG,Petrol,Automatic,333 bhp,36.2 mpg,,48200
4545,Volkswagen,Golf,5 door Estate,Life,1.0 TSI,Petrol,Manual,110 bhp,51.4 mpg,108 g/km,27080
4546,Volkswagen,Golf,5 door Estate,Life,1.0 eTSI DSG,Petrol,Automatic,110 bhp,54.3 mpg,98 g/km,29010
4547,Volkswagen,Golf,5 door Estate,Life,1.5 TSI,Petrol,Manual,130 bhp,52.3 mpg,116 g/km,27690
4548,Volkswagen,Golf,5 door Estate,Life,1.5 eTSI DSG,Petrol,Automatic,130 bhp,51.4 mpg,109 g/km,29620
4549,Volkswagen,Golf,5 door Estate,Life,1.5 TSI 150,Petrol,Manual,150 bhp,49.6 mpg,118 g/km,28300
4550,Volkswagen,Golf,5 door Estate,Life,1.5 eTSI 150 DSG,Petrol,Automatic,150 bhp,49.6 mpg,110 g/km,30230
4551,Volkswagen,Golf,5 door Estate,Life,2.0 TDI,Diesel,Manual,115 bhp,65.7 mpg,102 g/km,28705
4552,Volkswagen,Golf,5 door Estate,Life,2.0 TDI DSG,Diesel,Automatic,115 bhp,62.8 mpg,103 g/km,30225
4553,Volkswagen,Golf,5 door Estate,Style,1.5 TSI,Petrol,Manual,130 bhp,50.4 mpg,117 g/km,29540
4554,Volkswagen,Golf,5 door Estate,Style,1.5 eTSI DSG,Petrol,Automatic,130 bhp,50.4 mpg,111 g/km,31470
4555,Volkswagen,Golf,5 door Estate,Style,1.5 TSI 150,Petrol,Manual,150 bhp,48.7 mpg,120 g/km,30190
4556,Volkswagen,Golf,5 door Estate,Style,1.5 eTSI 150 DSG,Petrol,Automatic,150 bhp,48.7 mpg,112 g/km,32120
4557,Volkswagen,Golf,5 door Estate,Style,2.0 TDI,Diesel,Manual,115 bhp,64.2 mpg,103 g/km,30555
4558,Volkswagen,Golf,5 door Estate,Style,2.0 TDI DSG,Diesel,Automatic,115 bhp,61.4 mpg,105 g/km,32075
4559,Volkswagen,Golf,5 door Estate,Style,2.0 TDI 150,Diesel,Manual,150 bhp,61.4 mpg,104 g/km,31775
4560,Volkswagen,Golf,5 door Estate,Style,2.0 TDI 150 DSG,Diesel,Automatic,150 bhp,60.1 mpg,106 g/km,33295
4561,Volkswagen,Golf,5 door Estate,R-Line,1.5 TSI 150,Petrol,Manual,150 bhp,48.7 mpg,120 g/km,30835
4562,Volkswagen,Golf,5 door Estate,R-Line,1.5 eTSI 150 DSG,Petrol,Automatic,150 bhp,48.7 mpg,112 g/km,32765
4563,Volkswagen,Golf,5 door Estate,R-Line,2.0 TDI 150,Diesel,Manual,150 bhp,61.4 mpg,104 g/km,32420
4564,Volkswagen,Golf,5 door Estate,R-Line,2.0 TDI 150 DSG,Diesel,Automatic,150 bhp,60.1 mpg,106 g/km,33940
4565,Volkswagen,Golf,5 door Estate,R,2.0 TSI 4Motion DSG,Petrol,Automatic,320 bhp,36.2 mpg,164 g/km,45140
4566,Volkswagen,T-ROC,5 door Hatchback,Life,1.0 TSI,Petrol,Manual,110 bhp,N/A,,26200
4567,Volkswagen,T-ROC,5 door Hatchback,Life,1.5 TSI EVO,Petrol,Manual,150 bhp,N/A,,27675
4568,Volkswagen,T-ROC,5 door Hatchback,Life,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,N/A,,29360
4569,Volkswagen,T-ROC,5 door Hatchback,Life,2.0 TDI EVO,Diesel,Manual,115 bhp,N/A,,28985
4570,Volkswagen,T-ROC,5 door Hatchback,Style,1.0 TSI,Petrol,Manual,110 bhp,N/A,,28945
4571,Volkswagen,T-ROC,5 door Hatchback,Style,1.5 TSI EVO,Petrol,Manual,150 bhp,N/A,,30420
4572,Volkswagen,T-ROC,5 door Hatchback,Style,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,N/A,,32105
4573,Volkswagen,T-ROC,5 door Hatchback,Style,2.0 TSI 4MOTION DSG,Petrol,Automatic,190 bhp,N/A,,35185
4574,Volkswagen,T-ROC,5 door Hatchback,Style,2.0 TDI EVO,Diesel,Manual,115 bhp,N/A,,31730
4575,Volkswagen,T-ROC,5 door Hatchback,Style,2.0 TDI 150 EVO,Diesel,Manual,150 bhp,N/A,,33010
4576,Volkswagen,T-ROC,5 door Hatchback,Style,2.0 TDI 150 EVO DSG,Diesel,Automatic,150 bhp,N/A,,34695
4577,Volkswagen,T-ROC,5 door Hatchback,Style,2.0 TDI 150 4MOTION DSG,Diesel,Automatic,150 bhp,N/A,,36005
4578,Volkswagen,T-ROC,5 door Hatchback,R-Line,1.5 TSI EVO,Petrol,Manual,150 bhp,N/A,,31865
4579,Volkswagen,T-ROC,5 door Hatchback,R-Line,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,N/A,,33550
4580,Volkswagen,T-ROC,5 door Hatchback,R-Line,2.0 TSI 4MOTION DSG,Petrol,Automatic,190 bhp,N/A,,36630
4581,Volkswagen,T-ROC,5 door Hatchback,R-Line,2.0 TDI 150 EVO,Diesel,Manual,150 bhp,N/A,,34455
4582,Volkswagen,T-ROC,5 door Hatchback,R-Line,2.0 TDI 150 EVO DSG,Diesel,Automatic,150 bhp,N/A,,36140
4583,Volkswagen,T-ROC,5 door Hatchback,R-Line,2.0 TDI 150 4MOTION DSG,Diesel,Automatic,150 bhp,N/A,,37450
4584,Volkswagen,T-ROC,5 door Hatchback,R,2.0 TSI 300 4MOTION DSG,Petrol,Automatic,300 bhp,N/A,,42210
4585,Volkswagen,T-ROC,2 door Convertible,Style,1.0 TSI,Petrol,Manual,110 bhp,44.8 mpg,,31965
4586,Volkswagen,T-ROC,2 door Convertible,Style,1.5 TSI EVO,Petrol,Manual,150 bhp,43.5 mpg,,33425
4587,Volkswagen,T-ROC,2 door Convertible,Style,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,42.8 mpg,,35075
4588,Volkswagen,T-ROC,2 door Convertible,R-Line,1.5 TSI EVO,Petrol,Manual,150 bhp,43.5 mpg,,35750
4589,Volkswagen,T-ROC,2 door Convertible,R-Line,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,43.5 mpg,,37400
4590,Volkswagen,Caddy,5 door MPV,Standard,1.5 TSI,Petrol,Manual,114 bhp,44.1 mpg,129 g/km,26231
4591,Volkswagen,Caddy,5 door MPV,Standard,1.5 TSI 7 Seat,Petrol,Manual,114 bhp,44.1 mpg,,27089
4592,Volkswagen,Caddy,5 door MPV,Standard,2.0 TDI,Diesel,Manual,102 bhp,58.9 mpg,123 g/km,27853
4593,Volkswagen,Caddy,5 door MPV,Standard,2.0 TDI 7 Seat,Diesel,Manual,102 bhp,58.9 mpg,,28711
4594,Volkswagen,Caddy,5 door MPV,Standard,2.0 TDI 122 DSG,Diesel,Automatic,122 bhp,55.4 mpg,122 g/km,31181
4595,Volkswagen,Caddy,5 door MPV,Standard,2.0 TDI 122 DSG 7 Seat,Diesel,Automatic,122 bhp,55.4 mpg,,32039
4596,Volkswagen,Caddy,5 door MPV,Life,1.5 TSI DSG,Petrol,Automatic,114 bhp,42.2 mpg,131 g/km,31324
4597,Volkswagen,Caddy,5 door MPV,Life,1.5 TSI DSG 7 Seat,Petrol,Automatic,114 bhp,42.2 mpg,,32182
4598,Volkswagen,Caddy,5 door MPV,Life,2.0 TDI,Diesel,Manual,102 bhp,57.6 mpg,123 g/km,30481
4599,Volkswagen,Caddy,5 door MPV,Life,2.0 TDI 7 Seat,Diesel,Manual,102 bhp,57.6 mpg,,31339
4600,Volkswagen,Caddy,5 door MPV,Life,2.0 TDI 122,Diesel,Manual,122 bhp,57.6 mpg,124 g/km,31639
4601,Volkswagen,Caddy,5 door MPV,Life,2.0 TDI 122 7 Seat,Diesel,Manual,122 bhp,57.6 mpg,,32497
4602,Volkswagen,Caddy,5 door MPV,Life,2.0 TDI 122 DSG,Diesel,Automatic,122 bhp,55.4 mpg,122 g/km,33809
4603,Volkswagen,Caddy,5 door MPV,Life,2.0 TDI 122 DSG 7 Seat,Diesel,Automatic,122 bhp,55.4 mpg,,34667
4604,Volkswagen,Caddy Maxi,5 door MPV,Standard,1.5 TSI,Petrol,Manual,114 bhp,43.5 mpg,133 g/km,27605
4605,Volkswagen,Caddy Maxi,5 door MPV,Standard,2.0 TDI,Diesel,Manual,102 bhp,56.5 mpg,123 g/km,29267
4606,Volkswagen,Caddy Maxi,5 door MPV,Standard,2.0 TDI 122 DSG,Diesel,Automatic,122 bhp,53.3 mpg,122 g/km,32555
4607,Volkswagen,Caddy Maxi,5 door MPV,Life,1.5 TSI DSG,Petrol,Automatic,114 bhp,40.9 mpg,134 g/km,32698
4608,Volkswagen,Caddy Maxi,5 door MPV,Life,2.0 TDI,Diesel,Manual,102 bhp,55.4 mpg,123 g/km,31895
4609,Volkswagen,Caddy Maxi,5 door MPV,Life,2.0 TDI 122,Diesel,Manual,122 bhp,56.5 mpg,124 g/km,33053
4610,Volkswagen,Caddy Maxi,5 door MPV,Life,2.0 TDI 122 DSG,Diesel,Automatic,122 bhp,53.3 mpg,122 g/km,35183
4611,Volkswagen,Tiguan,5 door Estate,Life,1.5 TSI,Petrol,Manual,130 bhp,44.1 mpg,126 g/km,30020
4612,Volkswagen,Tiguan,5 door Estate,Life,1.5 TSI 150,Petrol,Manual,150 bhp,42.8 mpg,130 g/km,30800
4613,Volkswagen,Tiguan,5 door Estate,Life,1.5 TSI 150 DSG,Petrol,Automatic,150 bhp,40.4 mpg,130 g/km,32760
4614,Volkswagen,Tiguan,5 door Estate,Life,2.0 TDI,Diesel,Manual,150 bhp,53.3 mpg,121 g/km,33345
4615,Volkswagen,Tiguan,5 door Estate,Life,2.0 TDI DSG,Diesel,Automatic,150 bhp,50.4 mpg,119 g/km,34970
4616,Volkswagen,Tiguan,5 door Estate,Elegance,1.5 TSI 150 DSG,Petrol,Automatic,150 bhp,38.9 mpg,135 g/km,35970
4617,Volkswagen,Tiguan,5 door Estate,Elegance,2.0 TDI DSG,Diesel,Automatic,150 bhp,47.9 mpg,124 g/km,38515
4618,Volkswagen,Tiguan,5 door Estate,R-Line,1.5 TSI 150 DSG,Petrol,Automatic,150 bhp,39.5 mpg,133 g/km,36445
4619,Volkswagen,Tiguan,5 door Estate,R-Line,2.0 TDI DSG,Diesel,Automatic,150 bhp,48.7 mpg,122 g/km,38655
4620,Volkswagen,Caddy California,5 door MPV,Standard,1.5 TSI,Petrol,Manual,114 bhp,43.5 mpg,133 g/km,32249
4621,Volkswagen,Caddy California,5 door MPV,Standard,1.5 TSI DSG,Petrol,Automatic,114 bhp,41.5 mpg,134 g/km,34684
4622,Volkswagen,Caddy California,5 door MPV,Standard,2.0 TDI,Diesel,Manual,102 bhp,56.5 mpg,124 g/km,33887
4623,Volkswagen,Caddy California,5 door MPV,Standard,2.0 TDI 122 DSG,Diesel,Automatic,122 bhp,53.3 mpg,125 g/km,37127
4624,Volkswagen,Passat,5 door Estate,SE Nav,1.5 TSI EVO,Petrol,Manual,150 bhp,44.8 mpg,120 g/km,32750
4625,Volkswagen,Passat,5 door Estate,SE Nav,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,44.1 mpg,120 g/km,34350
4626,Volkswagen,Passat,5 door Estate,SE Nav,2.0 TDI EVO SCR,Diesel,Manual,150 bhp,57.6 mpg,104 g/km,35100
4627,Volkswagen,Passat,5 door Estate,SE Nav,2.0 TDI EVO SCR DSG,Diesel,Automatic,150 bhp,57.6 mpg,105 g/km,36700
4628,Volkswagen,Passat,5 door Estate,SEL,1.5 TSI EVO,Petrol,Manual,150 bhp,44.8 mpg,120 g/km,33450
4629,Volkswagen,Passat,5 door Estate,SEL,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,43.5 mpg,120 g/km,35050
4630,Volkswagen,Passat,5 door Estate,SEL,2.0 TDI EVO SCR,Diesel,Manual,150 bhp,57.6 mpg,104 g/km,35800
4631,Volkswagen,Passat,5 door Estate,SEL,2.0 TDI EVO SCR DSG,Diesel,Automatic,150 bhp,57.6 mpg,105 g/km,37400
4632,Volkswagen,Passat,5 door Estate,R-Line,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,42.8 mpg,122 g/km,38155
4633,Volkswagen,Passat,5 door Estate,R-Line,2.0 TDI EVO SCR DSG,Diesel,Automatic,150 bhp,56.5 mpg,107 g/km,40505
4634,Volkswagen,Caddy California Maxi,5 door MPV,Standard,1.5 TSI,Petrol,Manual,114 bhp,42.8 mpg,134 g/km,33940
4635,Volkswagen,Caddy California Maxi,5 door MPV,Standard,1.5 TSI DSG,Petrol,Automatic,114 bhp,40.9 mpg,136 g/km,36040
4636,Volkswagen,Caddy California Maxi,5 door MPV,Standard,2.0 TDI,Diesel,Manual,102 bhp,56.5 mpg,126 g/km,35243
4637,Volkswagen,Caddy California Maxi,5 door MPV,Standard,2.0 TDI 122 DSG,Diesel,Automatic,122 bhp,56.5 mpg,126 g/km,38483
4638,Volkswagen,Touran,5 door MPV,SE,1.5 TSI EVO,Petrol,Manual,150 bhp,N/A,138 g/km,33950
4639,Volkswagen,Touran,5 door MPV,SE,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,N/A,125 g/km,34915
4640,Volkswagen,Touran,5 door MPV,SEL,1.5 TSI EVO,Petrol,Manual,150 bhp,42.8 mpg,132 g/km,34900
4641,Volkswagen,Touran,5 door MPV,SEL,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,42.8 mpg,122 g/km,36200
4642,Volkswagen,Touran,5 door MPV,SE Family,1.5 TSI EVO,Petrol,Manual,150 bhp,N/A,138 g/km,35030
4643,Volkswagen,Touran,5 door MPV,SE Family,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,N/A,125 g/km,36330
4644,Volkswagen,Touran,5 door MPV,R-Line,1.5 TSI EVO,Petrol,Manual,150 bhp,40.9 mpg,138 g/km,36505
4645,Volkswagen,Touran,5 door MPV,R-Line,1.5 TSI EVO DSG,Petrol,Automatic,150 bhp,N/A,125 g/km,37805
4646,Volkswagen,Tiguan Allspace,5 door Estate,Life,1.5 TSI,Petrol,Manual,150 bhp,41.5 mpg,,34290
4647,Volkswagen,Tiguan Allspace,5 door Estate,Life,1.5 TSI DSG,Petrol,Automatic,150 bhp,39.2 mpg,,35915
4648,Volkswagen,Tiguan Allspace,5 door Estate,Life,2.0 TDI,Diesel,Manual,150 bhp,53.3 mpg,,36500
4649,Volkswagen,Tiguan Allspace,5 door Estate,Life,2.0 TDI DSG,Diesel,Automatic,150 bhp,49.6 mpg,,38125
4650,Volkswagen,Tiguan Allspace,5 door Estate,Life,2.0 TDI 4Motion DSG,Diesel,Automatic,150 bhp,45.6 mpg,,40090
4651,Volkswagen,Tiguan Allspace,5 door Estate,Elegance,1.5 TSI DSG,Petrol,Automatic,150 bhp,38.7 mpg,,39125
4652,Volkswagen,Tiguan Allspace,5 door Estate,Elegance,2.0 TSI 4Motion DSG,Petrol,Automatic,190 bhp,32.5 mpg,,43105
4653,Volkswagen,Tiguan Allspace,5 door Estate,Elegance,2.0 TDI 4Motion DSG,Diesel,Automatic,150 bhp,42.8 mpg,,43640
4654,Volkswagen,Tiguan Allspace,5 door Estate,Elegance,2.0 TDI 200 4Motion DSG,Diesel,Automatic,200 bhp,40.9 mpg,,45590
4655,Volkswagen,Tiguan Allspace,5 door Estate,Elegance,2.0 TDI DSG,Diesel,Automatic,150 bhp,47.1 mpg,,41670
4656,Volkswagen,Tiguan Allspace,5 door Estate,R-Line,1.5 TSI DSG,Petrol,Automatic,150 bhp,38.5 mpg,,39600
4657,Volkswagen,Tiguan Allspace,5 door Estate,R-Line,2.0 TSI 4Motion DSG,Petrol,Automatic,190 bhp,33.2 mpg,,43580
4658,Volkswagen,Tiguan Allspace,5 door Estate,R-Line,2.0 TSI 245 4Motion DSG,Petrol,Automatic,245 bhp,31.4 mpg,,46215
4659,Volkswagen,Tiguan Allspace,5 door Estate,R-Line,2.0 TDI 200 4Motion DSG,Diesel,Automatic,200 bhp,42.2 mpg,,46065
4660,Volkswagen,Tiguan Allspace,5 door Estate,R-Line,2.0 TDI 4Motion DSG,Diesel,Automatic,150 bhp,44.1 mpg,,43775
4661,Volkswagen,Tiguan Allspace,5 door Estate,R-Line,2.0 TDI DSG,Diesel,Automatic,150 bhp,47.9 mpg,,42145
4662,Volkswagen,id.3,5 door Hatchback,Life,150kW Pro Perform 58kWh Auto 120kW Ch,Electric,Automatic,204 bhp,N/A,0 g/km,37140
4663,Volkswagen,Arteon,5 door Hatchback,R-Line,1.5 TSI,Petrol,Manual,150 bhp,N/A,125 g/km,38810
4664,Volkswagen,Arteon,5 door Hatchback,R-Line,2.0 TSI DSG,Petrol,Automatic,190 bhp,N/A,135 g/km,41385
4665,Volkswagen,Arteon,5 door Hatchback,R-Line,2.0 TDI DSG,Diesel,Automatic,150 bhp,N/A,110 g/km,42300
4666,Volkswagen,Arteon,5 door Hatchback,R-Line,2.0 TDI 200 DSG,Diesel,Automatic,200 bhp,N/A,125 g/km,44340
4667,Volkswagen,Arteon,5 door Hatchback,R-Line,2.0 TDI 200 4MOTION DSG,Diesel,Automatic,200 bhp,N/A,134 g/km,46055
4668,Volkswagen,Arteon,5 door Hatchback,Elegance,2.0 TSI DSG,Petrol,Automatic,190 bhp,N/A,130 g/km,40430
4669,Volkswagen,Arteon,5 door Hatchback,Elegance,2.0 TDI DSG,Diesel,Automatic,150 bhp,N/A,107 g/km,41345
4670,Volkswagen,Arteon,5 door Hatchback,R,2.0 TSI 4MOTION DSG,Petrol,Automatic,320 bhp,N/A,180 g/km,55800
4671,Volkswagen,Arteon,5 door Estate,R-Line,1.5 TSI,Petrol,Manual,150 bhp,N/A,127 g/km,40030
4672,Volkswagen,Arteon,5 door Estate,R-Line,2.0 TSI DSG,Petrol,Automatic,190 bhp,N/A,136 g/km,42270
4673,Volkswagen,Arteon,5 door Estate,R-Line,2.0 TDI DSG,Diesel,Automatic,150 bhp,N/A,111 g/km,43185
4674,Volkswagen,Arteon,5 door Estate,R-Line,2.0 TDI 200 DSG,Diesel,Automatic,200 bhp,N/A,126 g/km,45225
4675,Volkswagen,Arteon,5 door Estate,R-Line,2.0 TDI 200 4MOTION DSG,Diesel,Automatic,200 bhp,N/A,135 g/km,46940
4676,Volkswagen,Arteon,5 door Estate,Elegance,2.0 TSI DSG,Petrol,Automatic,190 bhp,N/A,132 g/km,41315
4677,Volkswagen,Arteon,5 door Estate,Elegance,2.0 TDI DSG,Diesel,Automatic,150 bhp,N/A,107 g/km,42230
4678,Volkswagen,Arteon,5 door Estate,R,2.0 TSI 4MOTION DSG,Petrol,Automatic,320 bhp,N/A,181 g/km,56685
4679,Volkswagen,id.4,5 door Estate,Life Edition,109kW Life Ed Pure 52kWh Auto 110kW Ch,Electric,Automatic,148 bhp,N/A,0 g/km,38845
4680,Volkswagen,id.4,5 door Estate,Life Edition,125kW Life Ed Pure Perf 52kWh Auto 110kW Ch,Electric,Automatic,170 bhp,N/A,0 g/km,40275
4681,Volkswagen,id.4,5 door Estate,Life Edition,128kW Life Ed Pro 77kWh Auto 125kW Ch,Electric,Automatic,174 bhp,N/A,0 g/km,44605
4682,Volkswagen,id.4,5 door Estate,Life Edition,150kW Life Ed Pro Perform 77kWh Auto125kW Ch,Electric,Automatic,204 bhp,N/A,0 g/km,46035
4683,Volkswagen,id.4,5 door Estate,Life Edition,195kW 4MOTION Life Ed Pro Perform 77kWh Auto,Electric,Automatic,265 bhp,N/A,0 g/km,48045
4684,Volkswagen,id.4,5 door Estate,Style Edition,109kW Style Ed Pure 52kWh Auto 110kW Ch,Electric,Automatic,148 bhp,N/A,0 g/km,42250
4685,Volkswagen,id.4,5 door Estate,Style Edition,125kW Style Ed Pure Perf 52kWh Auto 110kW Ch,Electric,Automatic,170 bhp,N/A,0 g/km,43680
4686,Volkswagen,id.4,5 door Estate,Style Edition,128kW Style Ed Pro 77kWh Auto 125kW Ch,Electric,Automatic,174 bhp,N/A,0 g/km,48010
4687,Volkswagen,id.4,5 door Estate,Style Edition,150kW Style Ed Pro Perform 77kWh Auto 125kW Ch,Electric,Automatic,204 bhp,N/A,0 g/km,49440
4688,Volkswagen,Golf Alltrack,5 door Estate,Standard,2.0 TDI 200 4Motion DSG,Diesel,Automatic,200 bhp,50.4 mpg,128 g/km,38865
4689,Volkswagen,Multivan,5 door MPV,Life,1.4 TSI eHybrid DSG,Petrol/PlugIn Elec Hybrid,Automatic,218 bhp,N/A,,49345
4690,Volkswagen,Multivan,5 door MPV,Life,1.4 TSI eHybrid DSG 6 Seat,Petrol/PlugIn Elec Hybrid,Automatic,218 bhp,N/A,,49345
4691,Volkswagen,Multivan,5 door MPV,Life,1.4 TSI eHybrid LWB DSG,Petrol/PlugIn Elec Hybrid,Automatic,218 bhp,N/A,,50695
4692,Volkswagen,Multivan,5 door MPV,Life,1.4 TSI eHybrid LWB DSG 6 Seat,Petrol/PlugIn Elec Hybrid,Automatic,218 bhp,N/A,,50695
4693,Volkswagen,Multivan,5 door MPV,Life,1.5 TSI DSG,Petrol,Automatic,136 bhp,35.3 mpg,153 g/km,43670
4694,Volkswagen,Multivan,5 door MPV,Life,1.5 TSI DSG 6 Seat,Petrol,Automatic,136 bhp,35.8 mpg,153 g/km,43670
4695,Volkswagen,Multivan,5 door MPV,Life,1.5 TSI LWB DSG,Petrol,Automatic,136 bhp,35.3 mpg,154 g/km,45020
4696,Volkswagen,Multivan,5 door MPV,Life,1.5 TSI LWB DSG 6 Seat,Petrol,Automatic,136 bhp,35.8 mpg,154 g/km,45020
4697,Volkswagen,Multivan,5 door MPV,Life,2.0 TDI DSG,Diesel,Automatic,150 bhp,43.5 mpg,141 g/km,44920
4698,Volkswagen,Multivan,5 door MPV,Life,2.0 TDI DSG 6 Seat,Diesel,Automatic,150 bhp,43.5 mpg,141 g/km,44920
4699,Volkswagen,Multivan,5 door MPV,Life,2.0 TDI LWB DSG,Diesel,Automatic,150 bhp,43.5 mpg,143 g/km,46610
4700,Volkswagen,Multivan,5 door MPV,Life,2.0 TDI LWB DSG 6 Seat,Diesel,Automatic,150 bhp,43.5 mpg,143 g/km,46270
4701,Volkswagen,Multivan,5 door MPV,Life,2.0 TDI Style DSG,Diesel,Automatic,150 bhp,42.8 mpg,141 g/km,55460
4702,Volkswagen,Multivan,5 door MPV,Life,2.0 TDI Style DSG 6 Seat,Diesel,Automatic,150 bhp,43.5 mpg,141 g/km,55460
4703,Volkswagen,Multivan,5 door MPV,Life,2.0 TDI Style LWB DSG,Diesel,Automatic,150 bhp,42.8 mpg,143 g/km,56810
4704,Volkswagen,Multivan,5 door MPV,Life,2.0 TDI Style LWB DSG 6 Seat,Diesel,Automatic,150 bhp,42.8 mpg,143 g/km,56810
4705,Volkswagen,Multivan,5 door MPV,Style,1.4 TSI eHybrid DSG,Petrol/PlugIn Elec Hybrid,Automatic,218 bhp,N/A,,59545
4706,Volkswagen,Multivan,5 door MPV,Style,1.4 TSI eHybrid DSG 6 Seat,Petrol/PlugIn Elec Hybrid,Automatic,218 bhp,N/A,,59545
4707,Volkswagen,Multivan,5 door MPV,Style,1.4 TSI eHybrid LWB DSG,Petrol/PlugIn Elec Hybrid,Automatic,218 bhp,N/A,,60895
4708,Volkswagen,Multivan,5 door MPV,Style,1.4 TSI eHybrid LWB DSG 6 Seat,Petrol/PlugIn Elec Hybrid,Automatic,218 bhp,N/A,,60895
4709,Volkswagen,Multivan,5 door MPV,Style,2.0 TSI DSG,Petrol,Automatic,204 bhp,31.4 mpg,175 g/km,58640
4710,Volkswagen,Multivan,5 door MPV,Style,2.0 TSI DSG 6 Seat,Petrol,Automatic,204 bhp,31.7 mpg,175 g/km,58640
4711,Volkswagen,Multivan,5 door MPV,Style,2.0 TSI LWB DSG,Petrol,Automatic,204 bhp,31.4 mpg,175 g/km,59990
4712,Volkswagen,Multivan,5 door MPV,Style,2.0 TSI LWB DSG 6 Seat,Petrol,Automatic,204 bhp,31.4 mpg,175 g/km,59990
4713,Volkswagen,id.5,5 door Coupe,Style,128kW Pro 77kWh Auto,Electric,Automatic,174 bhp,N/A,0 g/km,50710
4714,Volkswagen,id.5,5 door Coupe,Style,150kW Pro Performance 77kWh Auto,Electric,Automatic,204 bhp,N/A,0 g/km,52185
4715,Volkswagen,id.5,5 door Coupe,Tech,128kW Pro 77kWh Auto,Electric,Automatic,174 bhp,N/A,0 g/km,54105
4716,Volkswagen,id.5,5 door Coupe,Tech,150kW Pro Performance 77kWh Auto,Electric,Automatic,204 bhp,N/A,0 g/km,55580
4717,Volkswagen,id.5,5 door Coupe,GTX Style,220kW 77kWh AWD Auto,Electric,Automatic,299 bhp,N/A,0 g/km,56545
4718,Volkswagen,id.5,5 door Coupe,GTX Max,220kW 77kWh AWD Auto,Electric,Automatic,299 bhp,N/A,0 g/km,62585
4719,Volkswagen,Touareg,5 door 4x4,SEL,3.0 V6 TDI 4Motion 231 Tip Auto,Diesel,Automatic,231 bhp,34.9 mpg,173 g/km,56050
4720,Volkswagen,Touareg,5 door 4x4,SEL,3.0 V6 TDI 4Motion Tip Auto,Diesel,Automatic,286 bhp,34.9 mpg,173 g/km,58730
4721,Volkswagen,Id.Buzz,5 door MPV,Life,150kW Pro 77kWh Auto,Electric,Automatic,204 bhp,N/A,0 g/km,57115
4722,Volkswagen,Id.Buzz,5 door MPV,Style,150kW Pro 77kWh Auto,Electric,Automatic,204 bhp,N/A,0 g/km,61915
4723,Volkswagen,Id.Buzz,5 door MPV,1ST Edition,150kW Pro 77kWh Auto,Electric,Automatic,204 bhp,N/A,0 g/km,62995
4724,Volkswagen,California,5 door MPV,Beach Tour,2.0 TDI DSG,Diesel,Automatic,150 bhp,35.8 mpg,,61166
4725,Volkswagen,California,5 door MPV,Beach Tour,2.0 TDI DSG 6 Seat,Diesel,Automatic,150 bhp,N/A,,60325
4726,Volkswagen,California,5 door MPV,Beach Tour,2.0 TDI DSG 7 Seat,Diesel,Automatic,150 bhp,N/A,,60841
4727,Volkswagen,California,4 door MPV,Beach Camper,2.0 TDI DSG,Diesel,Automatic,150 bhp,35.8 mpg,,61448
4728,Volkswagen,California,4 door MPV,Beach Camper,2.0 TDI DSG 5 Seat,Diesel,Automatic,150 bhp,N/A,,60607
